Min,Max,Median,Mean,Point_id,date,Depth,POINTID,pH_CaCl2,pH_H2O,EC,OC,CaCO3,P,N,K,OC (20-30 cm),CaCO3 (20-30 cm),Ox_Al,Ox_Fe,NUTS_0,NUTS_1,NUTS_2,NUTS_3,TH_LAT,TH_LONG,SURVEY_DATE,Elev,LC,LU,LC0_Desc,LC1_Desc,LU1_Desc
0.38098904,0.5963336,0.47754318,0.48097578,35662276,2018-07-10,0-20 cm,35662276,5.5,5.76,11.52,14.7,,< LOD,2,79.3,,,,,FR,FRJ,FRJ2,FRJ23,43.17105789,0.714217135,09-07-18,461,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.15611017,0.47017983,0.18400352,0.20871332,35662348,2018-06-20,0-20 cm,35662348,6.7,6.87,11.39,14.8,2,21.4,2,214.2,,,,,FR,FRJ,FRJ2,FRJ24,43.8150841,0.610433078,09-06-18,197,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.12681386,0.30392224,0.22173043,0.21526271,35662412,2018-06-25,0-20 cm,35662412,4.8,5.17,11.14,8.5,,27.9,1.2,177,,,1.1,7.2,FR,FRI,FRI1,FRI14,44.38714234,0.515569366,26-06-18,91,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.100367546,0.40526485,0.12869012,0.13331167,35662438,2018-07-08,0-20 cm,35662438,7.4,7.88,14.39,12.4,94,< LOD,1.6,322.2,,,,,FR,FRI,FRI1,FRI14,44.61943326,0.47630705,04-07-18,154,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.32778436,1.3903236,0.65471613,0.7112099,35662600,2018-05-26,0-20 cm,35662600,6.7,7.38,13.42,19.2,1,31.9,2,170.4,,,,,FR,FRI,FRI3,FRI31,46.06542763,0.221776952,28-05-18,171,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.1290415,0.25412348,0.15039714,0.15807939,35662604,2018-07-08,0-20 cm,35662604,6.0,6.41,12.1,13,,18.1,1.7,146.4,,,,,FR,FRI,FRI3,FRI34,46.10110235,0.215268237,09-07-18,177,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0873169,0.113158986,0.09656077,0.09688218,35662694,2018-09-26,0-20 cm,35662694,7.4,7.79,15.12,12.9,68,< LOD,2.4,251.8,,,1.6,2.8,FR,FRI,FRI3,FRI34,46.90342791,0.065819054,26-09-18,126,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.09904184,0.16600104,0.106509745,0.11244133,35662820,2018-10-16,0-20 cm,35662820,4.8,5.34,11.1,13.9,,10.9,1.7,93.8,,,0.8,1.9,FR,FRG,FRG0,FRG04,48.02557077,-0.153515958,18-10-18,155,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.2569758,0.43897793,0.2901904,0.29972413,35702806,2018-06-23,0-10 cm,35702806,6.7,7.1,11.31,17,1,29.9,1.9,77.5,,,,,FR,FRG,FRG0,FRG04,47.90585927,-0.075466942,22-06-18,128,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.24741232,0.49313927,0.30613738,0.3092683,35742580,2018-06-23,0-20 cm,35742580,6.8,7.03,9.51,27,,18.4,2.8,141.2,,,1.4,2.8,FR,FRI,FRI3,FRI31,45.89640153,0.356415718,22-06-18,149,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.19327731,0.31134832,0.24828243,0.2491748,35762728,2018-06-23,0-20 cm,35762728,4.5,5.31,4.46,7,,52.2,0.8,75.3,,,,,FR,FRB,FRB0,FRB04,47.21838902,0.138789792,07-06-18,81,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.11966969,0.22106723,0.13217616,0.14134914,35762908,2018-08-02,0-20 cm,35762908,6.2,6.56,7.17,14.2,,22,1.7,130.9,,,,,FR,FRD,FRD1,FRD13,48.82102754,-0.179100504,03-08-18,242,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.11172469,0.18412122,0.124397494,0.1271035,35762944,2018-08-05,0-20 cm,35762944,7.2,7.86,18.6,15.9,145,34.8,1.7,189.9,,,,,FR,FRD,FRD1,FRD11,49.14125894,-0.245819217,05-08-18,68,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.12144123,0.6053757,0.14932023,0.19616315,35782374,2018-07-10,0-20 cm,35782374,6.8,7.16,9.69,12.4,,16.7,1.6,254.3,,,1.0,4.2,FR,FRI,FRI1,FRI14,44.06101855,0.720732702,06-07-18,167,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.29163316,0.35603273,0.33590415,0.3346911,35822512,2018-06-20,0-20 cm,35822512,7.3,7.74,16.79,16.5,500,19.6,2.2,410.5,,,,,FR,FRI,FRI1,FRI11,45.2986357,0.564548995,11-06-18,175,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.108881705,0.14335787,0.120962396,0.12201341,35822704,2018-09-11,0-20 cm,35822704,7.1,7.59,16.36,17.7,13,28.9,2,235,,,1.0,1.6,FR,FRI,FRI3,FRI34,47.01162314,0.257587097,14-09-18,133,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.13042144,0.28672117,0.15055156,0.15740325,35842124,2018-07-20,0-20 cm,35842124,7.4,7.98,15.88,20.5,382,18.7,1.9,145.5,,,0.3,0.6,ES,ES5,ES51,ES513,41.82907256,1.138365998,21-07-18,461,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.085475795,0.21659474,0.113101944,0.11527154,35842694,2018-09-11,0-20 cm,35842694,6.7,7.08,8.89,5.9,2,30.9,0.8,132.9,,,0.3,1.1,FR,FRI,FRI3,FRI34,46.92483326,0.300268248,14-09-18,137,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.30609396,0.5306859,0.4286464,0.4339149,35842712,2018-06-23,0-20 cm,35842712,7.2,7.78,28.68,20.6,272,22.2,2.2,921.4,,,,,FR,FRB,FRB0,FRB04,47.08529351,0.270372902,01-06-18,121,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.1288959,0.1867031,0.14887615,0.14832461,35862116,2018-06-22,0-20 cm,35862116,7.3,7.91,30.8,17.4,298,68.3,2.5,506.6,,,,,ES,ES5,ES51,ES513,41.75944781,1.172631907,22-06-18,418,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.39481938,0.58972543,0.49288648,0.4927271,35882356,2018-05-21,0-20 cm,35882356,6.5,6.9,7.19,8.5,,< LOD,1.1,147,,,,,FR,FRJ,FRJ2,FRJ24,43.91110127,0.870329298,25-05-18,243,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0867052,0.113160335,0.09897016,0.0992344,35882622,2018-08-19,0-20 cm,35882622,6.4,7.05,13.21,11.8,1,21.8,1.3,148,,,,,FR,FRI,FRI3,FRI34,46.28735304,0.469051188,20-08-18,194,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.085977934,0.11634622,0.09544762,0.09681717,35883382,2018-09-02,0-20 cm,35883382,7.2,7.45,27.84,23.5,10,65.6,2.9,327.3,,,1.2,3.7,UK,UKF,UKF1,UKF15,53.04642012,-0.977400415,11-09-18,61,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.11703328,0.49038908,0.12753274,0.16374706,35902440,2018-07-10,0-20 cm,35902440,7.4,7.73,17.76,15.9,125,25.2,2,314.3,,,1.3,2.9,FR,FRI,FRI1,FRI14,44.66438988,0.77343785,12-07-18,146,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.6470233,0.81101596,0.7457584,0.7443342,35903250,2018-06-11,0-20 cm,35903250,6.6,6.99,12.58,20.7,3,21.9,2.2,194.1,,,1.6,6.3,UK,UKJ,UKJ1,UKJ13,51.87798178,-0.658914752,12-06-18,91,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.2006672,0.3999609,0.31769454,0.31919876,35903466,2018-07-14,0-20 cm,35903466,6.0,6.43,23.02,19.1,,33.9,1.8,149.1,,,0.8,3.3,UK,UKE,UKE2,UKE22,53.79381914,-1.141886766,30-07-18,8,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.16402853,0.21328609,0.19871163,0.19824241,35922102,2018-06-20,0-20 cm,35922102,7.4,7.8,16.29,16.1,289,21.5,1.7,181.7,,,0.4,0.5,ES,ES5,ES51,ES513,41.64017495,1.26213395,14-06-18,603,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.43782073,0.6074597,0.5185924,0.52475,35922382,2018-05-21,0-20 cm,35922382,7.5,7.99,24.99,11.5,461,< LOD,1.5,195.9,,,0.6,1.2,FR,FRI,FRI1,FRI14,44.14803806,0.882649347,30-05-18,207,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.22096124,0.61234576,0.4245438,0.41704208,35922918,2018-07-23,0-20 cm,35922918,6.2,6.65,19.82,46.7,,17.5,5.1,187.5,,,2.1,3.9,FR,FRD,FRD1,FRD11,48.92965927,0.019060191,24-07-18,140,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.09983802,0.23189937,0.10755094,0.110268705,35922922,2018-07-23,0-20 cm,35922922,7.4,7.75,14.9,14.5,19,19.2,1.8,147.8,,,,,FR,FRD,FRD1,FRD11,48.96525864,0.011819299,24-07-18,115,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.15914243,0.43253785,0.17297196,0.18846568,35942934,2018-07-28,0-20 cm,35942934,5.8,6.2,14.98,24.8,,21.5,2.9,336.6,,,0.8,5.8,FR,FRD,FRD1,FRD11,49.07448698,0.017177787,31-07-18,78,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.27405384,0.39139313,0.31404927,0.32160586,35982096,2018-06-20,0-20 cm,35982096,7.3,7.83,17.28,18.8,316,27.7,1.9,266.6,,,,,ES,ES5,ES51,ES513,41.59258098,1.341141319,15-06-18,783,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.09957418,inf,1.2273269,inf,35982132,2018-07-12,0-20 cm,35982132,7.4,7.95,20.7,15.9,333,40.6,1.7,125.4,,,,,ES,ES5,ES51,ES513,41.91550848,1.2951925,13-07-18,662,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.05510685,0.122005485,0.081047386,0.08133661,36002120,2018-07-02,0-20 cm,36002120,7.4,7.87,23.26,17.8,399,78.2,2.1,378.8,,,,,ES,ES5,ES51,ES513,41.80995429,1.334444455,01-07-18,513,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.15600912,0.2339683,0.18537661,0.18641225,36022114,2018-06-27,0-20 cm,36022114,7.3,7.74,21.1,26.8,326,67.5,3.1,643.4,,,,,ES,ES5,ES51,ES513,41.75819876,1.365934571,29-06-18,656,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.17178062,0.23100616,0.19676769,0.19665262,36022766,2018-06-28,0-20 cm,36022766,5.4,6.04,6.26,12.3,,23,1.3,127.7,,,0.7,0.8,FR,FRB,FRB0,FRB04,47.58771662,0.41672149,29-06-18,156,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.112109475,0.25399062,0.12262753,0.12434366,36022838,2018-08-22,0-20 cm,36022838,5.9,6.09,7.8,10.8,,45.7,1.3,136.4,,,,,FR,FRG,FRG0,FRG04,48.22930838,0.294736759,27-08-18,116,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.1190437,0.2720264,0.20275061,0.20384523,36062122,2018-07-02,0-20 cm,36062122,7.5,8.13,14.99,25.9,237,14.3,1.9,209.4,,,0.2,0.5,ES,ES5,ES51,ES513,41.83408343,1.403508657,01-07-18,593,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.057031423,0.17197986,0.08881439,0.094129495,36063338,2018-10-19,0-20 cm,36063338,7.0,7.46,33.07,29.2,46,50.7,3.3,367.6,,,1.6,6.4,UK,UKF,UKF2,UKF22,52.68003271,-0.615150121,16-10-18,104,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.083247915,0.1357888,0.10435406,0.10594779,36063410,2018-08-05,0-20 cm,36063410,5.4,5.84,14.83,8.7,,29.4,1.1,127.8,,,,,UK,UKF,UKF1,UKF15,53.31892977,-0.773957215,10-08-18,7,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.084483616,0.14485763,0.092402115,0.09383818,36083448,2018-08-05,0-20 cm,36083448,7.4,7.73,25.3,22.3,38,43.1,2,354.1,,,,,UK,UKE,UKE1,UKE12,53.65868002,-0.830160159,15-08-18,5,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.25911403,0.49248108,0.30094692,0.3076471,36102360,2018-06-20,0-20 cm,36102360,5.8,6.32,11.13,8.9,,14.3,1.3,99.1,,,,,FR,FRJ,FRJ2,FRJ28,43.97067236,1.13660652,04-06-18,191,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.19891596,0.28619412,0.24129105,0.24033123,36123358,2018-10-09,0-20 cm,36123358,7.1,7.38,35.04,32.7,12,22.7,3.8,253.3,,,1.2,5.1,UK,UKF,UKF3,UKF30,52.86539068,-0.570427464,03-10-18,115,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.100170135,0.22916298,0.11662203,0.119336404,36142842,2018-09-01,0-20 cm,36142842,6.4,6.81,19.25,34.5,1,16,3.9,516.1,,,,,FR,FRG,FRG0,FRG04,48.27899922,0.448318506,06-09-18,124,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.12525137,0.44798928,0.13772184,0.14307016,36143494,2018-08-05,0-20 cm,36143494,7.2,7.76,18.93,15.6,149,32.2,2.5,162.1,,,,,UK,UKE,UKE2,UKE22,54.07471413,-0.845690202,28-08-18,89,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.13574444,0.25663716,0.1677371,0.1673934,36162838,2018-09-01,0-20 cm,36162838,5.6,5.96,7.57,8.5,,44.2,1.1,172.1,,,,,FR,FRG,FRG0,FRG04,48.24567364,0.481835413,06-09-18,154,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.30572718,0.759481,0.44859123,0.45539516,36182728,2018-06-10,0-20 cm,36182728,6.8,7.14,11.62,14.8,,18.4,1.7,255.5,,,,,FR,FRB,FRB0,FRB04,47.26721027,0.68942952,06-06-18,137,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.23314884,0.5190064,0.30981335,0.3269243,36222722,2018-06-10,0-20 cm,36222722,5.5,6.12,10.02,10.7,1,93.5,1.2,124.7,,,0.6,1.7,FR,FRB,FRB0,FRB04,47.21818632,0.751481265,06-06-18,149,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.1283869,0.19446714,0.15280195,0.15293898,36222866,2018-07-23,0-20 cm,36222866,6.2,6.64,11.69,14.3,,34.9,1.7,115.5,,,,,FR,FRD,FRD1,FRD13,48.50212765,0.514844396,23-07-18,224,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.21051162,0.5573066,0.38011754,0.36705688,36242982,2018-06-28,0-20 cm,36242982,6.3,6.6,7.45,14.4,,43,1.6,310.3,,,,,FR,FRD,FRD2,FRD22,49.53770264,0.340186375,28-06-18,162,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.095275104,0.123887494,0.112455785,0.112154454,36282804,2018-09-11,0-20 cm,36282804,6.5,6.87,10.79,12.4,,24,1.3,158.4,,,2.0,2.0,FR,FRG,FRG0,FRG04,47.95631663,0.698360914,11-09-18,214,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.031093955,0.3253086,0.1578893,0.16273935,36282864,2018-07-23,0-20 cm,36282864,5.1,5.79,6.85,15.6,,47.6,1.9,195.4,,,,,FR,FRD,FRD1,FRD13,48.49120045,0.598836889,19-07-18,217,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.14313398,0.2667972,0.15840322,0.16161136,36282930,2018-07-23,0-20 cm,36282930,5.9,6.54,8.86,17,,24.8,1.8,135.3,,,,,FR,FRD,FRD2,FRD21,49.07928075,0.486207891,16-07-18,218,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.4408381,0.62883437,0.5045775,0.5110412,36302566,2018-07-15,0-20 cm,36302566,4.5,5.34,4.08,15.2,,< LOD,1.8,95.3,,,,,FR,FRI,FRI2,FRI23,45.83413548,1.093774272,13-07-18,309,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.15044592,0.22839043,0.19194409,0.1916724,36302848,2018-08-02,0-20 cm,36302848,6.7,7.02,11.87,6.2,2,51,0.9,365,,,0.6,1.6,FR,FRD,FRD1,FRD13,48.35086765,0.652435724,11-08-18,226,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.124226734,0.61971164,0.1705786,0.20727551,36302902,2018-07-23,0-20 cm,36302902,6.2,6.71,10.91,13.5,,29.6,1.7,84.6,,,0.8,2.0,FR,FRD,FRD1,FRD13,48.83213225,0.561452087,25-07-18,307,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.14959885,0.34566626,0.26431054,0.25457692,36303366,2018-10-09,0-20 cm,36303366,6.8,7.02,18.11,19.3,,17.4,2.3,220.1,,,,,UK,UKF,UKF3,UKF30,52.95961832,-0.322434067,02-10-18,1,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.08603254,0.10420021,0.094155416,0.094470255,36323400,2018-08-05,0-20 cm,36323400,6.5,6.62,17.99,26.1,,14.1,2.6,231.1,,,,,UK,UKF,UKF3,UKF30,53.26411447,-0.365646308,21-08-18,10,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.03006242,0.122253284,0.048737474,0.06128054,36342694,2018-07-08,0-20 cm,36342694,5.8,6.39,8.26,13,1,37.1,1.5,205.2,,,,,FR,FRB,FRB0,FRB04,46.98162369,0.952398461,09-07-18,176,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.1541557,0.43742725,0.26004466,0.259006,36342964,2018-08-02,0-20 cm,36342964,6.3,6.83,14.72,18.1,1,94,2.1,232.6,,,3.4,6.5,FR,FRD,FRD2,FRD21,49.38909458,0.508906865,06-08-18,153,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.11557513,0.35145244,0.23504788,0.2361097,36363232,2018-07-21,0-20 cm,36363232,7.1,7.44,27.06,45.2,11,30.7,5.1,240.5,,,1.8,10.6,UK,UKH,UKH3,UKH35,51.77637427,0.03951564,23-07-18,30,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.5925849,0.7332304,0.6797365,0.6789668,36382712,2018-05-26,0-20 cm,36382712,6.7,6.95,9.98,10.7,,20.7,1.4,138.5,,,,,FR,FRB,FRB0,FRB04,47.14667408,0.976841171,29-05-18,160,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.082229406,0.18465859,0.095392875,0.10514549,36383486,2018-08-05,0-20 cm,36383486,7.3,7.77,22.34,20.3,38,21.1,2.5,140.6,,,,,UK,UKE,UKE1,UKE12,54.0353927,-0.464535051,16-08-18,48,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0001868251,0.134436,0.058235362,0.056167193,36402884,2018-07-23,0-20 cm,36402884,5.1,5.85,5.24,15.2,,22.9,1.8,205.9,,,,,FR,FRD,FRD1,FRD13,48.68310908,0.726886463,18-07-18,276,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.073268846,0.5294118,0.2818728,0.27939746,36422726,2018-05-24,0-20 cm,36422726,7.4,7.96,15.32,13.8,8,29,1.6,188.9,,,,,FR,FRB,FRB0,FRB04,47.27600417,1.007593943,25-05-18,145,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.13511871,0.21590194,0.16849715,0.16792007,36422824,2018-08-22,0-20 cm,36422824,6.4,6.68,10.01,16.9,,49.8,2,197.2,,,0.3,3.8,FR,FRG,FRG0,FRG04,48.1503717,0.852330536,22-08-18,244,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.101501666,0.21926402,0.11281501,0.11578721,36423396,2018-08-05,0-20 cm,36423396,7.2,7.65,19.48,10.9,76,10,1.6,75.8,,,,,UK,UKF,UKF3,UKF30,53.24129361,-0.20857114,22-08-18,30,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.08691904,0.11272083,0.09794708,0.09837139,36463488,2018-08-05,0-10 cm,36463488,6.2,6.56,22.19,15,,23.9,1.7,163.1,,,,,UK,UKE,UKE1,UKE12,54.06345805,-0.347963724,14-08-18,66,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.258897,0.45137906,0.34910616,0.3486319,36482692,2018-06-20,0-20 cm,36482692,6.7,7.16,12.53,10.4,2,42.8,1.2,124.2,,,,,FR,FRB,FRB0,FRB03,46.97896173,1.138249282,01-06-18,154,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.08554992,0.46085972,0.15573536,0.2130393,36502932,2018-07-28,0-20 cm,36502932,6.3,6.74,13.32,14.1,2,68.9,1.7,251.9,,,,,FR,FRD,FRD2,FRD21,49.12222865,0.782000706,30-07-18,191,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.48066324,96.14865,0.8190211,1.1502331,36522982,2018-06-13,0-20 cm,36522982,6.0,6.52,6.12,10.6,,34,1.5,112.1,,,1.0,2.3,FR,FRD,FRD2,FRD22,49.57007305,0.724456194,20-06-18,171,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.10120435,3.3689167,0.45690894,0.5178062,36562934,2018-07-28,0-20 cm,36562934,7.0,7.17,12.57,13.4,1,33.4,1.6,127.7,,,,,FR,FRD,FRD2,FRD21,49.14677322,0.860330681,30-07-18,185,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.16752091,0.22803777,0.21051438,0.20547944,36602312,2018-07-12,0-20 cm,36602312,7.3,8.0,12.93,7,42,< LOD,1.2,119.3,,,,,FR,FRJ,FRJ2,FRJ27,43.59198406,1.816916149,12-07-18,267,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.15019716,0.21360292,0.15857126,0.1665321,36602888,2018-07-15,0-20 cm,36602888,6.5,6.88,19.42,16.9,,73.8,2,587.2,,,,,FR,FRD,FRD2,FRD21,48.7410445,0.990282709,13-07-18,217,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.49462888,0.6242654,0.57357067,0.5757548,36603014,2018-06-13,0-20 cm,36603014,5.8,6.42,6.36,11,,38.2,1.4,153,,,0.6,1.7,FR,FRD,FRD2,FRD22,49.86424259,0.779687421,10-06-18,110,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.26704058,0.5126972,0.37249744,0.37122154,36603158,2018-04-19,0-20 cm,36603158,5.3,5.77,16.9,17,4,97.6,1.7,216.1,,,1.2,2.6,UK,UKJ,UKJ4,UKJ45,51.14669305,0.523401739,19-04-18,32,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.29389083,0.41711685,0.32878897,0.33181614,36642598,2018-06-20,0-20 cm,36642598,5.1,5.84,7.48,10.2,,42.9,1.1,173.1,,,,,FR,FRI,FRI2,FRI22,46.15593794,1.483497569,06-06-18,403,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.075512685,0.14415905,0.107534036,0.10241453,36642840,2018-08-02,0-20 cm,36642840,5.8,6.58,7.02,8.9,,33.2,1.1,97.5,,,2.6,1.2,FR,FRB,FRB0,FRB02,48.3172216,1.120974162,03-08-18,257,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.034796484,0.18864939,0.10196098,0.103810705,36642922,2018-07-28,0-20 cm,36642922,5.0,5.74,6.45,10.7,,51.3,1.2,210.7,,,,,FR,FRD,FRD2,FRD21,49.04863878,0.989013095,27-07-18,195,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.3163081,1.1228558,0.59187496,0.59194744,36643002,2018-06-13,0-20 cm,36643002,6.7,7.08,9.5,10.2,,18.7,1.4,112.7,,,1.1,4.9,FR,FRD,FRD2,FRD22,49.76179811,0.855425258,15-06-18,164,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.09833933,0.13475055,0.11327608,0.11433949,36662812,2018-08-04,0-20 cm,36662812,6.5,6.88,8.87,13.6,,28.8,1.7,283.8,,,0.7,1.9,FR,FRB,FRB0,FRB02,48.06951201,1.191597611,07-08-18,176,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.16181116,0.2961978,0.17067131,0.17746504,36662830,2018-08-04,0-20 cm,36662830,5.3,5.76,6.86,9.5,,25.2,1.1,148.4,,,,,FR,FRB,FRB0,FRB02,48.23014694,1.163487445,04-08-18,234,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.16350988,0.32073408,0.17189403,0.1932409,36662908,2018-07-10,0-20 cm,36662908,6.3,6.72,8.48,11.4,,29.4,1.2,167.9,,,,,FR,FRD,FRD2,FRD21,48.92598184,1.039010948,10-07-18,201,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.09943785,0.13652472,0.11377454,0.114332914,36682846,2018-08-02,0-20 cm,36682846,6.4,6.84,7.3,9.3,1,33,1.3,127.4,,,,,FR,FRB,FRB0,FRB02,48.37506888,1.165137824,01-08-18,264,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.1488696,0.20690478,0.1768396,0.17750973,36702712,2018-06-20,0-20 cm,36702712,5.8,6.27,6.31,13.5,,25.2,1.8,195.4,,,0.5,3.9,FR,FRB,FRB0,FRB03,47.18087529,1.39617869,15-06-18,187,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.14959107,0.38735408,0.17195395,0.17858393,36722938,2018-07-28,0-20 cm,36722938,6.5,6.91,12.54,11,1,77.2,1.4,178.6,,,,,FR,FRD,FRD2,FRD21,49.20007014,1.071755315,31-07-18,203,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.13203132,0.3135234,0.16912974,0.17820646,36742088,2018-06-22,0-20 cm,36742088,7.4,8.2,13.08,19.1,240,31,1.7,158.2,,,,,ES,ES5,ES51,ES511,41.59520423,2.25485258,19-06-18,173,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
