Min,Max,Median,Mean,Point_id,date,Depth,POINTID,pH_CaCl2,pH_H2O,EC,OC,CaCO3,P,N,K,OC (20-30 cm),CaCO3 (20-30 cm),Ox_Al,Ox_Fe,NUTS_0,NUTS_1,NUTS_2,NUTS_3,TH_LAT,TH_LONG,SURVEY_DATE,Elev,LC,LU,LC0_Desc,LC1_Desc,LU1_Desc
0.0,0.12070186,0.07568522,0.050655194,39063046,2018-06-22,0-20 cm,39063046,6.5,7.17,13.53,12.4,,71.8,1.5,195.7,,,0.5,2.0,BE,BE3,BE32,BE326,50.37709442,4.159175933,22-06-18,205,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.35139012,0.27097544,0.15390715,39082556,2018-05-18,0-20 cm,39082556,5.3,5.64,22.35,17.5,,18.4,1.8,127.9,,,,,FR,FRK,FRK2,FRK26,45.98375901,4.671539598,24-05-18,271,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.20551091,0.14044735,0.08651208,39082754,2018-07-25,0-20 cm,39082754,6.9,7.39,16.28,24.5,7,45.1,2.7,378.6,,,,,FR,FRC,FRC1,FRC11,47.76103095,4.48856212,25-07-18,364,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.108680144,0.0,-0.07619151,-0.046927433,39082798,2018-07-25,0-20 cm,39082798,6.9,7.62,16.34,16.5,7,37.3,1.9,221.9,,,,,FR,FRF,FRF2,FRF22,48.15569618,4.445680177,25-07-18,302,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.048842464,0.0,-0.010755692,-0.015288165,39082838,2018-07-07,0-20 cm,39082838,7.3,8.03,18.79,19.6,713,36.2,2.3,380.9,,,2.4,3.9,FR,FRF,FRF2,FRF22,48.51440069,4.405953543,09-07-18,171,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.5699617,0.29843137,0.23891447,39122568,2018-05-18,0-20 cm,39122568,6.6,6.98,5.44,19.9,1,40.1,2.2,599.4,,,,,FR,FRK,FRK2,FRK26,46.09410787,4.712452212,24-05-18,239,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.15715852,0.0,-0.11860627,-0.06816622,39122716,2018-08-21,0-20 cm,39122716,7.1,7.63,22.33,40.1,225,49.4,4.5,311.4,,,0.6,2.4,FR,FRC,FRC1,FRC11,47.42275198,4.577784532,07-08-18,551,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.12004721,0.09520574,0.054160684,39122744,2018-07-25,0-20 cm,39122744,6.9,7.41,14.67,28.8,7,26.7,3.2,374.4,,,,,FR,FRC,FRC1,FRC11,47.67398301,4.551306148,24-07-18,408,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.029870374,0.05210621,0.0,0.011696726,39122860,2018-08-14,0-20 cm,39122860,7.2,7.96,26.01,25.2,826,45.6,2.8,231.2,,,,,FR,FRF,FRF2,FRF23,48.71438211,4.438004234,14-08-18,209,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.24879768,0.05298481,0.07067118,39162426,2018-06-27,0-20 cm,39162426,7.3,7.85,10.66,11.2,11,46.7,1.6,209,,,,,FR,FRK,FRK2,FRK23,44.8205795,4.884210823,30-06-18,177,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.53688264,0.38909805,0.25334635,39182560,2018-06-02,0-20 cm,39182560,5.6,6.11,7.68,10.3,,30.9,1.3,111.3,,,0.4,1.5,FR,FRK,FRK2,FRK21,46.02605844,4.796731469,04-06-18,275,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.6153324,0.5194,0.29010817,39202572,2018-05-18,0-20 cm,39202572,5.6,6.06,11.04,7.8,,53.2,1,100.6,,,0.5,2.2,FR,FRK,FRK2,FRK21,46.13510622,4.812123752,29-05-18,272,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.109103546,0.0,-0.0988438,-0.051710777,39202918,2018-08-06,0-20 cm,39202918,7.5,8.01,17.05,17.2,582,33.7,2.3,268.5,,,,,FR,FRF,FRF2,FRF23,49.2397856,4.488650103,06-08-18,193,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.024041109,0.07935381,0.0,0.013841608,39222438,2018-06-27,0-20 cm,39222438,6.6,6.83,8.68,17.6,1,28.4,2,197.9,,,1.4,3.4,FR,FRK,FRK2,FRK23,44.93214853,4.950067381,30-06-18,208,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.37368074,0.252738,0.16295652,39222514,2018-06-09,0-20 cm,39222514,5.5,5.91,4.05,9.1,,35.6,1.3,104.9,,,,,FR,FRK,FRK2,FRK26,45.61527047,4.887253209,12-06-18,258,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.15698764,0.09466722,0.059197444,39222852,2018-08-14,0-20 cm,39222852,7.2,8.04,20.82,13.3,794,34.8,1.9,135.8,,,,,FR,FRF,FRF2,FRF23,48.6493397,4.581362524,13-08-18,179,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.14917724,0.0028677946,-0.029702842,-0.05512827,39242476,2018-07-27,0-20 cm,39242476,5.5,6.0,7.62,8.7,,47.9,1.3,123.9,,,,,FR,FRK,FRK2,FRK23,45.27497931,4.944315453,26-07-18,299,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.08439371,0.020860609,0.0,-0.01524914,39242938,2018-08-26,0-20 cm,39242938,7.3,7.71,23.79,17.4,558,30.2,2.5,238.1,,,,,FR,FRF,FRF2,FRF21,49.42176353,4.523357405,30-08-18,181,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.6340934,0.5945159,0.31580585,39262586,2018-05-18,0-20 cm,39262586,5.6,6.0,5.03,6,,34.7,0.8,73.6,,,,,FR,FRK,FRK2,FRK21,46.26460176,4.877561564,28-05-18,228,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.087265134,0.0,-0.036308117,-0.029479088,39262718,2018-08-21,0-20 cm,39262718,7.2,7.67,14.44,45.8,52,39.9,4.4,373.9,,,,,FR,FRC,FRC1,FRC11,47.44976598,4.761014032,08-08-18,586,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.027518762,0.0,-0.011246119,-0.0090053305,39302654,2018-07-02,0-20 cm,39302654,6.3,6.77,9.33,10.4,,31.9,1.2,116.2,,,,,FR,FRC,FRC1,FRC13,46.87776111,4.870688651,04-07-18,252,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.045363765,0.067477204,0.0,0.00047629583,39302766,2018-07-27,0-20 cm,39302766,7.1,7.8,18.4,22.5,12,26.9,2.5,300,,,,,FR,FRC,FRC1,FRC11,47.88306377,4.770263119,23-07-18,378,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.47816592,0.2450448,0.20744407,39303032,2018-05-26,0-20 cm,39303032,7.2,7.75,31.8,19.9,23,39.9,2.2,163.6,,,0.9,1.8,BE,BE3,BE35,BE353,50.2683202,4.510356042,30-05-18,306,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.4863216,0.2674377,0.2058775,39303054,2018-07-02,0-20 cm,39303054,6.2,6.84,18.16,26.1,,140,2.2,334.4,,,,,BE,BE3,BE32,BE322,50.46546999,4.487389784,02-07-18,217,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.281106,0.2324442,0.12679783,39342486,2018-06-19,0-20 cm,39342486,5.7,6.12,6.23,8.7,,13.4,1,83.3,,,0.7,2.7,FR,FRK,FRK2,FRK24,45.3709011,5.063304046,19-06-18,390,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.12630208,0.0,-0.09389225,-0.051438794,39342876,2018-08-19,0-20 cm,39342876,7.2,7.87,18.97,14.1,775,22.8,1.8,158.2,,,0.6,1.6,FR,FRF,FRF2,FRF23,48.8724058,4.72100391,22-08-18,216,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.557417,0.36911115,0.24489751,39362530,2018-05-20,0-20 cm,39362530,6.4,6.87,7.16,10.8,4,47,1.3,127.8,,,,,FR,FRK,FRK2,FRK26,45.76756377,5.053169749,22-05-18,262,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.05234942,0.049668387,0.0,0.00029809301,39362952,2018-08-26,0-20 cm,39362952,6.9,7.52,16.77,13.8,3,34,1.7,210.2,,,,,FR,FRF,FRF2,FRF21,49.55519701,4.674623371,30-08-18,232,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.038988043,0.20373207,0.0,0.044115644,39382774,2018-09-20,0-20 cm,39382774,7.3,7.77,19.97,29.8,61,50.5,3.5,394.9,,,2.8,8.4,FR,FRF,FRF2,FRF24,47.95989241,4.869741512,21-09-18,334,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.014358108,0.040376104,0.0,0.004252187,39383058,2018-08-26,0-20 cm,39383058,6.9,7.22,13.02,12.9,1,59.6,1.4,204.2,,,0.7,1.7,BE,BE3,BE35,BE352,50.50667022,4.595687768,27-08-18,191,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.12765957,0.0,-0.05637372,-0.05355433,39422452,2018-07-22,0-20 cm,39422452,6.3,6.85,13.65,17.9,1,31.7,2.1,266.7,,,1.2,5.2,FR,FRK,FRK2,FRK23,45.06992298,5.191731516,21-07-18,248,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.18877381,0.0,-0.13043478,-0.080048,39422818,2018-10-05,0-20 cm,39422818,6.8,7.06,10.6,13.6,5,31,1.7,147.6,,,,,FR,FRF,FRF2,FRF24,48.35719588,4.883423792,02-10-18,311,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.044957474,0.025448762,-0.009858713,-0.01888464,39423106,2018-08-06,0-20 cm,39423106,6.0,6.53,15.36,11.4,,32.4,1.4,61.5,,,,,BE,BE2,BE24,BE242,50.93947209,4.602448148,23-08-18,62,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.5352009,0.44721186,0.25726065,39442604,2018-05-20,0-20 cm,39442604,5.5,6.13,5.27,8.3,,37.9,1,77.1,,,0.5,2.1,FR,FRK,FRK2,FRK21,46.43721978,5.095588388,21-05-18,267,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.15683357,0.0,-0.11583234,-0.0683008,39522634,2018-07-07,0-20 cm,39522634,5.5,6.12,8.39,10.9,,38.9,1.3,128,,,,,FR,FRC,FRC1,FRC13,46.71142356,5.175002272,12-07-18,263,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.054036457,0.0,-0.0261924,-0.020443492,39522778,2018-09-20,0-20 cm,39522778,6.1,6.68,11.79,18.3,1,24.5,2.1,200.6,,,,,FR,FRF,FRF2,FRF24,48.0043738,5.05327788,22-09-18,404,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.0818905,0.022740964,0.023916997,39523026,2018-08-26,0-20 cm,39523026,6.5,6.98,25.54,20.2,,68.6,2.3,227.9,,,,,BE,BE3,BE35,BE351,50.22891432,4.82415092,31-08-18,239,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.08690909,0.072011106,0.0,-0.016802147,39542638,2018-07-09,0-20 cm,39542638,6.5,6.9,9.42,14.4,,46.1,1.7,149.3,,,0.6,2.6,FR,FRC,FRC1,FRC13,46.74852099,5.197829759,12-07-18,260,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.16709265,0.0,-0.0843605,-0.06674942,39562918,2018-09-05,0-20 cm,39562918,6.8,7.33,21.09,14.7,3,32.2,1.8,161.2,,,0.9,1.2,FR,FRF,FRF2,FRF21,49.26293631,4.98198834,06-09-18,224,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.012875536,0.059959643,0.0,0.016984602,39562954,2018-08-26,0-20 cm,39562954,6.5,6.71,28.5,14.4,3,58.5,2,254.3,,,0.9,2.8,FR,FRF,FRF2,FRF21,49.58581877,4.94859011,29-08-18,307,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.04347826,0.0,-0.013393992,-0.014434297,39563098,2018-08-06,0-20 cm,39563098,6.4,6.97,17.05,11,1,116.8,1.5,185.8,,,0.6,3.0,BE,BE2,BE24,BE242,50.87687552,4.809229092,14-08-18,147,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.06953714,0.0,-0.05109489,-0.030093951,39603074,2018-08-06,0-20 cm,39603074,6.4,7.08,10.96,12.8,,86.1,1.5,116.3,,,,,BE,BE3,BE31,BE310,50.66427024,4.889574391,10-08-18,188,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.4679803,0.35811746,0.20885068,39642902,2018-06-05,0-20 cm,39642902,6.8,7.07,19.27,10.9,3,36.1,1.3,139.2,,,,,FR,FRF,FRF3,FRF32,49.12425065,5.106023937,07-06-18,286,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.09483046,0.0,-0.06265204,-0.04367843,39663068,2018-08-06,0-20 cm,39663068,7.0,7.49,15.98,10,,88.5,1.3,150.3,,,,,BE,BE3,BE35,BE352,50.61420829,4.980036351,22-08-18,189,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.17051978,0.0,-0.15116774,-0.07959048,39722722,2018-08-21,0-20 cm,39722722,6.0,6.32,6.76,9.9,,33.6,1.2,127.4,,,,,FR,FRC,FRC1,FRC11,47.51326713,5.366409906,15-08-18,287,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.25605202,0.157995,0.09010254,39743040,2018-06-20,0-20 cm,39743040,6.7,7.16,14.41,14.2,,61.7,1.8,365.7,,,,,BE,BE3,BE35,BE351,50.36800085,5.118962247,20-06-18,350,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.03683995,0.3268196,0.0,0.02825014,39743088,2018-08-06,0-20 cm,39743088,6.5,7.09,14.16,12.4,,96.7,1.5,241.1,,,,,BE,BE2,BE24,BE242,50.79840646,5.073984866,10-08-18,88,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.49638632,0.41287723,0.23668456,39802946,2018-06-05,0-20 cm,39802946,6.5,6.96,8.69,13.9,,33.2,1.5,261.5,,,,,FR,FRF,FRF3,FRF32,49.5283863,5.286868665,01-06-18,231,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.5280817,0.4601019,0.24789643,39823034,2018-06-20,0-20 cm,39823034,6.2,6.87,14.36,15.8,,45.1,2,133.6,,,,,BE,BE3,BE35,BE351,50.3189205,5.236625159,20-06-18,362,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.07716809,0.0,-0.02522413,-0.028512763,39842798,2018-09-20,0-20 cm,39842798,7.3,7.85,20.92,33.1,69,15.4,3.7,231.4,,,,,FR,FRF,FRF2,FRF24,48.2023764,5.465243247,21-09-18,460,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.25582254,0.03301338,0.055750575,39882832,2018-05-08,0-10 cm,39882832,7.1,7.63,28.61,34.9,43,24.1,4.1,517.6,,,,,FR,FRF,FRF3,FRF32,48.50981799,5.491697908,24-05-18,356,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.4556482,0.38041392,0.20989186,39882940,2018-06-05,0-20 cm,39882940,7.3,7.85,17.93,22.1,159,46,2.7,265.5,,,,,FR,FRF,FRF3,FRF32,49.47910638,5.402276454,05-06-18,357,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.58860224,0.45007214,0.27646294,39903312,2018-06-07,0-20 cm,39903312,7.0,7.61,12.72,11.3,53,97.4,1.2,75,,,,,NL,NL3,NL32,NL321,52.81606663,5.086505561,05-06-18,-55,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.15762274,0.0,-0.12640816,-0.0736045,39922720,2018-07-29,0-20 cm,39922720,7.4,7.81,16.31,19.5,191,12.6,2,247.2,,,,,FR,FRC,FRC2,FRC23,47.50624219,5.632903211,27-07-18,275,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.55394113,0.24968678,0.2378599,40022834,2018-05-08,0-20 cm,40022834,7.1,7.63,20.21,26.6,81,84.2,2.8,449.7,,,0.6,1.2,FR,FRF,FRF3,FRF32,48.53530723,5.679292599,24-05-18,310,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.13780832,0.0,-0.10407831,-0.06457161,40062684,2018-07-19,0-20 cm,40062684,6.2,6.56,9.4,28,,20.4,3.2,229.4,,,,,FR,FRC,FRC2,FRC21,47.19005812,5.844341772,19-07-18,298,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.07510592,0.0,-0.008574769,-0.02086554,40062702,2018-07-24,0-20 cm,40062702,6.8,7.11,18.4,19.5,1,39.3,2.2,227.4,,,,,FR,FRC,FRC2,FRC23,47.35179415,5.8314129,25-07-18,346,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.2840759,0.15646994,0.10620459,40062822,2018-07-02,0-20 cm,40062822,6.1,6.61,6.25,15.9,,13.7,1.9,237.5,,,,,FR,FRF,FRF3,FRF34,48.42965003,5.742518504,03-07-18,366,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.04960914,0.07395255,0.0,0.01710175,40082758,2018-10-05,0-20 cm,40082758,5.9,6.45,11.47,15.3,,16.1,1.8,124.9,,,1.4,3.6,FR,FRF,FRF2,FRF24,47.85589543,5.817198957,06-10-18,280,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.30828518,0.20586723,0.12404533,40082938,2018-06-27,0-20 cm,40082938,7.3,7.55,25.65,31.9,17,36,3.6,263.1,,,1.5,6.4,FR,FRF,FRF3,FRF31,49.47206119,5.679420154,14-06-18,355,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.37794334,0.3340306,0.18466412,40083088,2018-09-18,0-20 cm,40083088,6.3,6.78,24.47,12.7,,67.9,1.5,214.5,,,,,BE,BE2,BE22,BE223,50.81796207,5.555506945,10-09-18,155,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.58492666,0.49544972,0.27835676,40102878,2018-05-18,0-20 cm,40102878,7.3,7.61,17.4,17.7,5,15.5,2.1,239,,,,,FR,FRF,FRF3,FRF32,48.93452336,5.753860735,27-05-18,271,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.0554371,0.06864636,0.0,-0.014512717,40143344,2018-09-13,0-20 cm,40143344,7.0,7.64,24.88,11.2,27,84.6,1.2,265.4,,,,,NL,NL1,NL12,NL125,53.11701497,5.411647655,03-09-18,-1,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.5497399,0.45735815,0.25996032,40242832,2018-05-25,0-20 cm,40242832,7.3,7.73,21.64,26.8,164,94.1,2.9,403.4,,,1.0,3.9,FR,FRF,FRF3,FRF31,48.52853462,5.978168413,22-05-18,436,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.05794948,0.0,-0.02571764,-0.020514878,40242868,2018-06-27,0-20 cm,40242868,7.2,7.76,14.39,36.1,306,31.7,3.5,368.4,,,2.1,5.1,FR,FRF,FRF3,FRF31,48.85182284,5.951997471,27-06-18,340,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.25700265,0.15733723,0.09619141,40342928,2018-07-02,0-20 cm,40342928,6.4,6.75,8.89,14.2,,17.9,1.8,135.2,,,,,FR,FRF,FRF3,FRF33,49.39544443,6.044963365,02-07-18,432,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.020019878,0.043312103,0.0,-0.0009573365,40363010,2018-08-06,0-20 cm,40363010,5.7,6.25,10.79,30.4,,91,3.8,140.5,,,,,LU,LU0,LU00,LU000,50.13253437,6.012026947,29-08-18,546,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.23898484,0.16024843,0.09489368,40422580,2018-07-19,0-20 cm,40422580,7.1,7.43,16.7,26.3,66,43.1,2.7,125.5,,,,,FR,FRK,FRK2,FRK28,46.27204559,6.383011927,20-07-18,584,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.06550725,0.0,-0.04290909,-0.025904981,40423008,2018-08-06,0-20 cm,40423008,6.2,6.45,30.59,32,1,88.8,3.8,299.4,,,,,LU,LU0,LU00,LU000,50.1174821,6.097309679,29-08-18,562,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.1520991,0.11176872,0.066768594,40562852,2018-06-27,0-20 cm,40562852,7.2,7.91,12.8,25.9,60,31.7,3,432,,,,,FR,FRF,FRF3,FRF31,48.72305328,6.397915485,25-06-18,328,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.272922,0.21055046,0.112559326,40602894,2018-06-27,0-20 cm,40602894,7.2,7.97,15.32,24.1,53,30.5,2.4,648.7,,,0.7,2.1,FR,FRF,FRF3,FRF33,49.10207622,6.425074148,20-06-18,329,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.24046512,0.09111488,0.06446266,40662852,2018-06-27,0-20 cm,40662852,5.1,5.76,4.46,15.1,,< LOD,1.9,131.1,,,,,FR,FRF,FRF3,FRF31,48.72736462,6.533660575,25-06-18,273,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.60517085,0.569719,0.30111763,40762854,2018-05-18,0-20 cm,40762854,7.3,7.89,14.35,15.5,77,10.2,1.9,382.7,,,1.9,6.6,FR,FRF,FRF3,FRF33,48.74948039,6.668224368,27-05-18,272,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.07572016,0.010752688,0.0,-0.010915583,40782882,2018-07-09,0-20 cm,40782882,6.3,6.47,14.63,20,,17.9,2.1,147.3,,,,,FR,FRF,FRF3,FRF33,49.00185829,6.678578981,11-07-18,301,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.49561402,0.36805093,0.21514754,40882880,2018-06-04,0-20 cm,40882880,7.2,7.62,13.41,33.1,289,35.8,2.3,542.7,,,0.6,1.6,FR,FRF,FRF3,FRF33,48.98786042,6.816265346,04-06-18,301,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.41072482,0.34412345,0.1961928,40903100,2018-07-07,0-20 cm,40903100,6.7,7.38,7.59,15.6,,33.8,1.3,132.5,,,,,DE,DEA,DEA2,DEA27,50.96460607,6.710584991,10-07-18,123,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.24144986,0.1401386,0.101817645,40982722,2018-07-02,0-20 cm,40982722,5.0,5.65,8.79,20.9,,40.2,2.5,116.6,,,1.6,3.1,FR,FRC,FRC2,FRC24,47.57144034,7.037259815,03-07-18,438,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.46707356,0.39856172,0.22451966,41002896,2018-06-04,0-20 cm,41002896,7.2,7.66,14.48,24.4,8,30.2,2.8,480.3,,,1.8,9.0,FR,FRF,FRF3,FRF33,49.13617546,6.971244759,13-06-18,407,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.13389692,0.15788384,0.0,0.022732966,41122980,2018-07-07,0-10 cm,41122980,4.8,5.67,6.23,21.6,,70.5,2.9,254.5,,,,,DE,DEB,DEB2,DEB22,49.89522947,7.090718812,05-07-18,401,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.3308966,0.20229754,0.11298964,41142882,2018-06-04,0-20 cm,41142882,7.3,7.8,12.66,24.1,10,23,3,439.8,,,,,FR,FRF,FRF3,FRF33,49.01537779,7.170169319,08-06-18,359,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.5055016,0.38596684,0.23832339,41183328,2018-06-07,0-20 cm,41183328,4.9,5.57,11.71,49.9,,74.4,2.5,158.2,,,,,NL,NL1,NL11,NL111,53.02243325,6.973939153,12-06-18,1,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.19785656,0.0,-0.08048938,-0.06233,41402854,2018-07-19,0-20 cm,41402854,7.5,8.04,14.66,15.9,81,10.3,1.8,190.4,,,,,FR,FRF,FRF1,FRF11,48.77210228,7.537884453,19-07-18,258,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.106617056,0.064739354,0.0,-0.01706794,41523186,2018-08-03,0-20 cm,41523186,7.0,7.56,21.03,14.6,26,78.6,1.6,173.1,,,,,DE,DEA,DEA3,DEA35,51.75881064,7.551837254,01-08-18,63,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.54132956,0.32477063,0.25990072,41603222,2018-05-20,0-20 cm,41603222,4.8,5.43,21.36,19.8,,108.5,1.8,360.9,,,,,DE,DEA,DEA3,DEA37,52.08452241,7.650835287,20-05-18,45,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.41797101,0.26572484,0.19521566,41782970,2018-05-08,0-20 cm,41782970,7.3,8.04,19.19,19.5,88,21.6,1.9,902.1,,,,,DE,DEB,DEB3,DEB3B,49.82515103,8.012655768,25-05-18,168,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.511604,0.38089085,0.22239907,41821960,2018-04-19,0-20 cm,41821960,7.1,7.45,9.6,12.1,3,< LOD,1.1,232.5,,,,,IT,ITG,ITG2,ITG25,40.72429809,8.362193646,19-04-18,114,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.5152555,0.4609503,0.25141934,41823036,2018-05-08,0-20 cm,41823036,6.2,6.59,14.84,22,,33.1,2.2,298.8,,,,,DE,DE7,DE72,DE723,50.41928745,8.044049601,24-05-18,133,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.5583918,0.4329846,0.25454,41902954,2018-06-04,0-20 cm,41902954,7.3,7.98,21.66,20.8,75,42.2,1.9,468,,,1.0,1.0,DE,DEB,DEB3,DEB3B,49.68412406,8.18477906,04-06-18,239,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
